time,fx,fy,fz,tx,ty,tz,vx,vy,vz,travel_mm,pos_x,pos_y,pos_z
2.1091,-0.1205,-0.1152,0.1594,0.01515,0.01663,0.00485,-5.00,0.00,0.00,10.2,102.95,650.69,292.10
2.1190,-0.0905,-0.3152,-0.0405,0.01715,0.00563,0.00185,-5.00,0.00,0.00,10.3,102.95,650.69,292.04
2.1294,-0.0905,-0.0452,0.2494,0.00015,-0.00436,0.00685,-5.00,0.00,0.00,10.3,102.95,650.69,292.00
2.1395,0.0894,0.2347,-0.0105,0.00815,0.00663,0.00285,-5.00,0.00,0.00,10.4,102.95,650.69,291.94
2.1494,-0.2605,0.0347,0.3194,-0.00384,0.00863,0.00585,-5.00,0.00,0.00,10.4,102.95,650.70,291.90
2.1596,-0.1405,0.0347,0.1094,0.00715,-0.00036,0.00585,-5.00,0.00,0.00,10.5,102.95,650.70,291.84
2.1698,-0.2205,-0.1752,0.4594,-0.00384,0.00863,0.00285,-5.00,0.00,0.00,10.5,102.95,650.70,291.80
2.1798,0.0094,-0.1652,0.5194,0.00815,0.01163,0.00285,-5.00,0.00,0.00,10.6,102.95,650.70,291.74
2.1900,-0.0105,-0.1852,-0.0005,-0.00384,-0.01236,0.00485,-5.00,0.00,0.00,10.6,102.95,650.70,291.70
2.2002,-0.1105,-0.2852,0.2394,0.00415,0.00363,0.00385,-5.00,0.00,0.00,10.7,102.95,650.70,291.64
2.2100,-0.0205,-0.5752,0.3594,0.01315,0.01563,-0.00214,-5.00,0.00,0.00,10.7,102.95,650.71,291.60
2.2201,-0.0105,-0.2652,0.4094,0.02815,0.02163,-0.00014,-5.00,0.00,0.00,10.8,102.95,650.71,291.54
2.2303,-0.3705,0.0747,-0.0105,-0.01584,-0.00536,0.00885,-5.00,0.00,0.00,10.8,102.95,650.71,291.48
2.2404,-0.0705,0.0347,0.2494,0.00315,-0.00036,0.00185,-5.00,0.00,0.00,10.9,102.95,650.71,291.44
2.2503,-0.1505,-0.3752,0.6694,0.01215,0.01563,-0.00214,-5.00,0.00,0.00,10.9,102.95,650.71,291.38
2.2605,-0.2005,-0.0652,0.1294,-0.01084,-0.00536,0.00485,-5.00,0.00,0.00,11.0,102.95,650.72,291.34
2.2705,-0.0205,-0.3052,0.3794,0.01315,0.00263,0.00385,-5.00,0.00,0.00,11.0,102.95,650.72,291.28
2.2809,-0.1605,-0.1352,0.5894,-0.00084,0.00463,0.00085,-5.00,0.00,0.00,11.1,102.95,650.72,291.24
2.2909,-0.0105,-0.2252,0.4494,0.01515,0.01363,-0.00014,-5.00,0.00,0.00,11.1,102.95,650.72,291.18
2.3008,-0.1405,-0.1452,0.4894,0.00415,0.00563,0.00685,-5.00,0.00,0.00,11.2,102.95,650.72,291.14
2.3111,-0.0205,-0.1752,0.3094,0.00815,0.00963,0.00385,-5.00,0.00,0.00,11.2,102.95,650.73,291.08
2.3216,-0.0205,-0.1952,0.1794,0.01715,0.00363,0.00385,-5.00,0.00,0.00,11.3,102.95,650.73,291.04
2.3311,-0.2505,-0.2352,0.4094,0.00515,0.01663,0.00085,-5.00,0.00,0.00,11.3,102.95,650.73,290.98
2.3413,0.0794,-0.4652,0.3794,0.01315,-0.00736,0.00085,-5.00,0.00,0.00,11.4,102.95,650.73,290.94
2.3516,-0.0405,-0.2552,0.4394,0.01315,0.00563,-0.00214,-5.00,0.00,0.00,11.4,102.95,650.73,290.88
2.3616,-0.1705,0.1647,0.2694,0.00815,0.00563,0.00285,-5.00,0.00,0.00,11.5,102.95,650.73,290.84
2.3717,-0.0405,-0.2352,0.2794,-0.00984,-0.00336,-0.00014,-5.00,0.00,0.00,11.5,102.95,650.74,290.78
2.3821,-0.1105,0.2647,0.0094,0.00515,-0.00636,0.00785,-5.00,0.00,0.00,11.6,102.95,650.74,290.74
2.3920,0.0394,-0.2252,-0.0705,0.01315,-0.00436,0.00685,-5.00,0.00,0.00,11.6,102.95,650.74,290.68
2.4020,-0.0405,-0.1852,0.1294,0.00615,0.00763,0.00285,-5.00,0.00,0.00,11.7,102.95,650.74,290.64
2.4125,-0.1105,-0.2752,0.4694,0.00015,0.00263,0.00485,-5.00,0.00,0.00,11.7,102.95,650.74,290.58
2.4222,-0.2005,-0.0652,0.2194,0.00315,0.00763,0.00785,-5.00,0.00,0.00,11.8,102.95,650.75,290.52
2.4324,-0.0705,0.0047,0.2494,0.00915,0.00263,0.00785,-5.00,0.00,0.00,11.8,102.95,650.75,290.48
2.4429,0.0694,-0.0052,-0.1605,0.01615,-0.00336,0.00485,-5.00,0.00,0.00,11.9,102.95,650.75,290.42
2.4526,-0.0005,-0.3152,0.1194,0.00115,-0.00736,0.00085,-5.00,0.00,0.00,11.9,102.95,650.75,290.38
2.4628,-0.1105,-0.2052,0.3194,0.01315,0.00663,0.00485,-5.00,0.00,0.00,12.0,102.95,650.75,290.32
2.4738,0.0194,-0.1652,0.1794,0.01315,-0.00136,0.00085,-5.00,0.00,0.00,12.0,102.95,650.76,290.28
2.4831,-0.0905,0.1547,-0.2305,0.01115,-0.00936,0.00585,-5.00,0.00,0.00,12.1,102.95,650.76,290.22
2.4933,-0.1905,-0.2952,0.2694,0.01015,0.01063,0.00285,-5.00,0.00,0.00,12.1,102.95,650.76,290.18
2.5033,0.0594,0.4747,-0.1805,0.00315,-0.01136,0.00685,-5.00,0.00,0.00,12.2,102.95,650.76,290.12
2.5133,0.0694,0.2247,-0.3005,0.00615,-0.01036,0.00685,-5.00,0.00,0.00,12.2,102.95,650.76,290.08
2.5238,-0.2205,-0.0552,0.1694,0.00715,0.00163,0.00385,-5.00,0.00,0.00,12.3,102.95,650.77,290.02
2.5338,0.0094,-0.1852,-0.0005,-0.01084,-0.00936,0.00085,-5.00,0.00,0.00,12.3,102.95,650.77,289.98
2.5438,0.0694,-0.0552,0.2294,0.02515,0.01463,0.00585,-5.00,0.00,0.00,12.4,102.95,650.77,289.92
2.5542,0.0994,-0.2452,0.3794,0.01715,0.01063,-0.00114,-5.00,0.00,0.00,12.4,102.95,650.77,289.88
2.5640,0.0494,-0.1152,0.0394,0.03515,0.01263,0.00785,-5.00,0.00,0.00,12.5,102.96,650.77,289.82
2.5740,-0.0905,-0.1552,0.3294,0.00915,-0.00336,0.00085,-5.00,0.00,0.00,12.5,102.96,650.77,289.76
2.5844,-0.0205,-0.1752,-0.1805,0.00715,-0.00936,0.00285,-5.00,0.00,0.00,12.6,102.96,650.78,289.72
2.5944,0.0594,-0.0052,0.0294,0.00915,-0.00836,0.00385,-5.00,0.00,0.00,12.6,102.96,650.78,289.66
2.6045,-0.0805,0.0547,0.0594,0.00915,0.00263,0.00585,-5.00,0.00,0.00,12.7,102.96,650.78,289.62
2.6146,0.0594,-0.0152,-0.0405,0.01215,0.00063,0.00385,-5.00,0.00,0.00,12.7,102.96,650.78,289.56
2.6248,-0.1805,-0.0852,0.2594,0.00115,-0.00036,0.00085,-5.00,0.00,0.00,12.8,102.96,650.78,289.52
2.6347,-0.2805,-0.2952,0.3994,0.01715,0.02063,0.00085,-5.00,0.00,0.00,12.8,102.96,650.79,289.46
2.6448,-0.0905,-0.1552,0.0394,0.01915,0.01163,0.00285,-5.00,0.00,0.00,12.9,102.96,650.79,289.42
2.6551,-0.1705,0.1447,-0.0605,0.00115,-0.00036,0.00885,-5.00,0.00,0.00,12.9,102.96,650.79,289.36
2.6651,-0.0205,-0.1052,-0.2405,0.00515,-0.01236,0.00385,-5.00,0.00,0.00,13.0,102.96,650.79,289.32
2.6742,0.0794,-0.3252,0.2194,0.02815,0.01263,0.00085,-5.00,0.00,0.00,13.0,102.96,650.79,289.26
2.6856,0.0694,-0.0952,0.1194,0.01015,0.00363,0.00585,-5.00,0.00,0.00,13.1,102.96,650.80,289.22
2.6955,-0.1605,0.1147,0.2794,-0.00984,0.00263,0.00685,-5.00,0.00,0.00,13.1,102.96,650.80,289.16
2.7056,-0.0705,0.0347,0.2094,0.01515,0.01063,0.00085,-5.00,0.00,0.00,13.2,102.96,650.80,289.12
2.7157,-0.0305,-0.4452,0.2094,-0.00384,-0.00336,-0.00114,-5.00,0.00,0.00,13.2,102.96,650.80,289.06
2.7261,-0.2205,-0.3252,0.4094,0.00315,0.00863,0.00185,-5.00,0.00,0.00,13.3,102.96,650.80,289.02
2.7360,-0.2305,-0.2052,0.0394,-0.00584,0.00663,-0.00014,-5.00,0.00,0.00,13.3,102.96,650.80,288.96
2.7501,-0.1305,0.0547,0.1694,0.00715,0.00663,0.00285,-5.00,0.00,0.00,13.4,102.96,650.81,288.90
2.7602,-0.1905,0.0547,0.3494,0.00815,0.00363,0.00485,-5.00,0.00,0.00,13.4,102.96,650.81,288.84
2.7701,-0.1505,-0.1052,0.0694,-0.00084,0.00663,0.00185,-5.00,0.00,0.00,13.5,102.96,650.81,288.78
2.7802,-0.1105,0.1347,-0.0605,0.00015,-0.00136,0.00485,-5.00,0.00,0.00,13.5,102.96,650.81,288.74
2.7908,-0.2405,-0.3052,0.5294,0.00515,0.01063,-0.00014,-5.00,0.00,0.00,13.6,102.96,650.82,288.68
2.8004,-0.0505,-0.0852,0.1094,0.01215,0.00063,0.00385,-5.00,0.00,0.00,13.6,102.96,650.82,288.64
2.8106,-0.0305,-0.2352,0.2194,0.00115,0.00263,0.00585,-5.00,0.00,0.00,13.7,102.96,650.82,288.58
2.8209,-0.1505,-0.1952,-0.0105,0.00115,-0.00136,0.00385,-5.00,0.00,0.00,13.7,102.96,650.82,288.54
2.8308,0.0194,-0.1552,-0.0005,0.01815,0.00563,0.00185,-5.00,0.00,0.00,13.8,102.96,650.82,288.48
2.8410,-0.1705,-0.0952,-0.0705,-0.01084,-0.00736,0.00385,-5.00,0.00,0.00,13.8,102.96,650.82,288.44
2.8512,-0.0105,0.1047,0.1094,0.01315,0.00163,0.00485,-5.00,0.00,0.00,13.9,102.96,650.83,288.38
2.8614,-0.0305,-0.1852,0.1494,0.01815,0.00663,0.00185,-5.00,0.00,0.00,13.9,102.96,650.83,288.34
2.8712,-0.0905,-0.2152,0.1894,0.01115,0.00363,0.00485,-5.00,0.00,0.00,14.0,102.96,650.83,288.28
2.8813,-0.4205,0.2747,-0.3105,-0.01184,-0.00836,0.00685,-5.00,0.00,0.00,14.0,102.96,650.83,288.24
2.8920,-0.3005,0.0347,-0.0405,0.00015,0.00163,0.00585,-5.00,0.00,0.00,14.1,102.96,650.83,288.18
2.9017,-0.0205,0.2347,0.2694,0.00815,0.00363,0.00685,-5.00,0.00,0.00,14.1,102.96,650.84,288.14
2.9118,-0.1805,0.2147,-0.1105,0.00315,-0.00736,0.00885,-5.00,0.00,0.00,14.2,102.96,650.84,288.08
2.9221,-0.0105,-0.0552,-0.1105,0.02515,-0.00036,0.00285,-5.00,0.00,0.00,14.2,102.96,650.84,288.04
2.9320,-0.0105,0.0147,-0.0905,0.03315,0.00963,0.00185,-5.00,0.00,0.00,14.3,102.96,650.84,287.98
2.9421,-0.0005,-0.1052,0.2894,0.00415,0.00563,0.00285,-5.00,0.00,0.00,14.4,102.96,650.84,287.92
2.9524,-0.2605,0.2647,-0.0105,-0.00984,-0.00436,0.00585,-5.00,0.00,0.00,14.4,102.96,650.85,287.88
2.9624,-0.1405,-0.0252,0.0594,-0.00884,-0.01436,0.00885,-5.00,0.00,0.00,14.5,102.96,650.85,287.82
2.9725,-0.2005,-0.2252,-0.0505,0.00615,0.00263,0.00385,-5.00,0.00,0.00,14.5,102.96,650.85,287.78
2.9827,-0.2705,-0.2652,0.4494,-0.00184,0.00563,0.00385,-5.00,0.00,0.00,14.6,102.96,650.85,287.72
2.9930,-0.0905,-0.0152,0.0294,0.01915,-0.00436,0.00285,-5.00,0.00,0.00,14.6,102.96,650.85,287.68
3.0028,0.0294,-0.0252,0.4094,0.02415,0.00663,0.00385,-5.00,0.00,0.00,14.7,102.96,650.85,287.62
3.0130,-0.0805,-0.0052,0.2894,-0.00284,-0.00136,0.00385,-5.00,0.00,0.00,14.7,102.96,650.86,287.58
3.0230,-0.1505,-0.1352,0.3394,0.02815,0.01863,0.00385,-5.00,0.00,0.00,14.8,102.96,650.86,287.52
3.0335,-0.0905,-0.2352,0.3394,0.00615,0.00663,0.00185,-5.00,0.00,0.00,14.8,102.96,650.86,287.48
3.0435,0.0594,-0.2652,0.2494,0.02115,0.00563,0.00185,-5.00,0.00,0.00,14.9,102.96,650.86,287.42
3.0538,-0.1605,-0.0452,0.3094,0.01515,0.01163,0.00585,-5.00,0.00,0.00,14.9,102.96,650.86,287.38
3.0635,-0.3205,-0.2852,0.6094,-0.00584,0.01463,-0.00014,-5.00,0.00,0.00,15.0,102.96,650.87,287.32
3.0739,-0.1705,-0.0852,0.3494,0.00515,0.00563,0.00385,-5.00,0.00,0.00,15.0,102.96,650.87,287.28
3.0838,-0.0205,-0.0552,0.0394,0.02315,0.00563,0.00685,-5.00,0.00,0.00,15.1,102.96,650.87,287.22
3.0940,-0.1505,-0.1252,0.3394,-0.00984,-0.00336,0.00285,-5.00,0.00,0.00,15.1,102.96,650.87,287.18
3.1040,-0.1305,-0.1652,0.0894,0.00615,0.01163,-0.00114,-5.00,0.00,0.00,15.2,102.96,650.87,287.12
3.1144,0.0094,0.0547,0.2794,0.00715,-0.00136,0.00885,-5.00,0.00,0.00,15.2,102.96,650.87,287.08
3.1248,0.0494,-0.0652,0.0294,0.01315,-0.00336,0.00285,-5.00,0.00,0.00,15.3,102.96,650.88,287.02
3.1345,-0.1305,-0.1552,0.1994,0.02415,0.00963,0.00285,-5.00,0.00,0.00,15.3,102.97,650.88,286.96
3.1445,-0.1605,-0.1252,0.1594,0.01115,0.00663,0.00485,-5.00,0.00,0.00,15.4,102.97,650.88,286.92
3.1547,-0.2805,-0.1452,-0.0105,0.00615,0.00763,0.00585,-5.00,0.00,0.00,15.4,102.97,650.88,286.86
3.1647,-0.1805,-0.2152,0.5494,-0.00384,-0.00736,0.00485,-5.00,0.00,0.00,15.5,102.97,650.88,286.82
3.1749,-0.1705,-0.2652,0.4294,-0.01184,0.00663,0.00485,-5.00,0.00,0.00,15.5,102.97,650.89,286.76
3.1850,-0.1205,-0.0552,0.2194,0.00315,0.00463,0.00485,-5.00,0.00,0.00,15.6,102.97,650.89,286.72
3.1951,-0.0705,-0.1452,-0.0205,0.00015,-0.00436,0.00485,-5.00,0.00,0.00,15.6,102.97,650.89,286.66
3.2051,-0.2305,-0.0552,-0.0905,0.00115,-0.01036,0.00385,-5.00,0.00,0.00,15.7,102.97,650.89,286.62
3.2153,-0.0405,-0.2752,0.3794,0.02515,0.01663,0.00385,-5.00,0.00,0.00,15.7,102.97,650.89,286.56
3.2257,0.1494,-0.4052,0.6594,0.02715,0.01463,0.00385,-5.00,0.00,0.00,15.8,102.97,650.90,286.52
3.2354,-0.2205,-0.0852,-0.0205,0.00815,-0.00836,0.00685,-5.00,0.00,0.00,15.8,102.97,650.90,286.46
3.2456,-0.2305,0.0747,0.0994,0.00515,0.00263,0.00185,-5.00,0.00,0.00,15.9,102.97,650.90,286.42
3.2562,-0.0705,-0.3552,0.5394,0.02015,0.01863,0.00385,-5.00,0.00,0.00,15.9,102.97,650.90,286.36
3.2658,-0.0405,0.0947,0.0394,0.00015,-0.00336,0.00885,-5.00,0.00,0.00,16.0,102.97,650.90,286.32
3.2760,0.0594,-0.0552,0.0494,0.03315,0.00663,0.00585,-5.00,0.00,0.00,16.0,102.97,650.91,286.26
3.2862,-0.0305,0.0547,-0.0305,0.01115,-0.00436,0.00585,-5.00,0.00,0.00,16.1,102.97,650.91,286.20
3.2962,-0.0505,-0.1752,0.3094,0.01815,0.00763,0.00285,-5.00,0.00,0.00,16.1,102.97,650.91,286.16
3.3063,-0.0405,-0.3552,0.1994,0.01115,-0.00036,0.00185,-5.00,0.00,0.00,16.2,102.97,650.91,286.10
3.3168,-0.0405,0.0147,-0.1705,0.01515,0.00063,0.00485,-5.00,0.00,0.00,16.2,102.97,650.91,286.06
3.3269,-0.1405,-0.0152,0.2594,0.02015,0.00763,0.00185,-5.00,0.00,0.00,16.3,102.97,650.92,286.00
3.3365,-0.0605,-0.0252,0.1494,0.01315,0.00163,0.00585,-5.00,0.00,0.00,16.3,102.97,650.92,285.96
3.3468,-0.2005,-0.1752,0.3594,0.01315,0.00863,0.00485,-5.00,0.00,0.00,16.4,102.97,650.92,285.90
3.3574,-0.2105,-0.1952,-0.0705,-0.00184,-0.00436,0.00585,-5.00,0.00,0.00,16.4,102.97,650.92,285.86
3.3669,-0.0905,0.1947,-0.0805,-0.00584,-0.01036,0.00485,-5.00,0.00,0.00,16.5,102.97,650.92,285.80
3.3770,-0.0205,-0.0952,0.0394,0.01715,0.00263,0.00585,-5.00,0.00,0.00,16.5,102.97,650.92,285.76
3.3872,-0.0905,-0.0952,0.1094,0.01915,0.00763,0.00485,-5.00,0.00,0.00,16.6,102.97,650.93,285.70
3.3972,0.0194,-0.2352,0.2694,0.00615,0.00363,0.00585,-5.00,0.00,0.00,16.6,102.97,650.93,285.66
3.4075,-0.0605,-0.1952,0.1694,0.02215,0.00363,0.00285,-5.00,0.00,0.00,16.7,102.97,650.93,285.60
3.4175,-0.1205,-0.1052,0.3594,0.01415,0.00663,0.00285,-5.00,0.00,0.00,16.7,102.97,650.93,285.56
3.4281,-0.1005,-0.2552,0.3994,0.00515,0.00463,0.00685,-5.00,0.00,0.00,16.8,102.97,650.93,285.50
3.4379,-0.0005,0.1047,0.1494,0.02415,0.01363,0.00385,-5.00,0.00,0.00,16.8,102.97,650.94,285.46
3.4478,-0.0105,-0.2452,0.3894,0.03115,0.02063,0.00385,-5.00,0.00,0.00,16.9,102.97,650.94,285.40
3.4581,-0.0105,-0.1252,0.2894,0.01315,-0.00736,0.00685,-5.00,0.00,0.00,16.9,102.97,650.94,285.36
3.4681,-0.1405,-0.0552,0.1994,0.00715,0.00163,0.00385,-5.00,0.00,0.00,17.0,102.97,650.94,285.30
3.4781,-0.1405,0.0447,0.0294,0.00015,-0.00336,0.00785,-5.00,0.00,0.00,17.0,102.97,650.94,285.24
3.4884,0.0894,0.2147,-0.1505,0.01315,-0.00536,0.00885,-5.00,0.00,0.00,17.1,102.97,650.95,285.20
3.4983,-0.0905,-0.1352,0.1894,0.00915,-0.00236,0.00685,-5.00,0.00,0.00,17.1,102.97,650.95,285.14
3.5085,0.0994,0.1847,0.4294,0.02015,0.01263,0.00585,-5.00,0.00,0.00,17.2,102.97,650.95,285.10
3.5187,-0.0305,-0.3252,0.3094,0.00415,0.00363,0.00085,-5.00,0.00,0.00,17.2,102.97,650.95,285.04
3.5289,0.0194,-0.2552,0.2694,0.01715,0.00063,0.00385,-5.00,0.00,0.00,17.3,102.97,650.95,285.00
3.5388,0.0194,-0.0852,-0.1305,0.02715,0.00663,0.00685,-5.00,0.00,0.00,17.3,102.97,650.95,284.94
3.5489,0.0194,0.1547,-0.0405,-0.00184,-0.00836,0.00585,-5.00,0.00,0.00,17.4,102.97,650.96,284.90
3.5592,-0.0305,-0.1852,0.3794,0.00715,0.00463,0.00385,-5.00,0.00,0.00,17.4,102.97,650.96,284.84
3.5691,-0.0105,-0.0152,0.1494,0.01415,0.00263,0.00785,-5.00,0.00,0.00,17.5,102.97,650.96,284.80
3.5793,-0.0705,0.0547,-0.0205,0.00715,-0.00236,0.00385,-5.00,0.00,0.00,17.5,102.97,650.96,284.74
3.5897,-0.0805,0.0547,0.1794,0.01415,0.00663,0.00685,-5.00,0.00,0.00,17.6,102.97,650.96,284.70
3.5995,-0.1605,-0.1652,-0.0005,0.00715,-0.00536,0.00185,-5.00,0.00,0.00,17.6,102.97,650.97,284.64
3.6095,0.0394,0.0347,0.2394,0.02215,0.00363,0.00585,-5.00,0.00,0.00,17.7,102.97,650.97,284.60
3.6196,-0.0505,-0.1152,-0.0105,0.02415,0.00563,0.00185,-5.00,0.00,0.00,17.7,102.97,650.97,284.54
3.6298,-0.1505,-0.0352,0.0794,0.01915,0.01163,0.00485,-5.00,0.00,0.00,17.8,102.97,650.97,284.50
3.6399,0.1494,-0.0752,0.1394,-0.00484,-0.02236,0.00485,-5.00,0.00,0.00,17.8,102.97,650.97,284.44
3.6500,-0.0505,-0.3252,0.3594,0.01115,0.00563,0.00185,-5.00,0.00,0.00,17.9,102.97,650.97,284.40
3.6602,-0.1005,-0.1452,0.1994,0.02315,0.01163,0.00685,-5.00,0.00,0.00,17.9,102.97,650.98,284.34
3.6701,0.1194,0.0047,0.0994,0.00815,-0.01036,0.00485,-5.00,0.00,0.00,18.0,102.97,650.98,284.28
3.6804,0.0194,-0.2652,0.0494,0.00315,-0.00436,0.00385,-5.00,0.00,0.00,18.0,102.97,650.98,284.24
3.6905,-0.1105,0.0847,-0.1605,-0.00084,-0.01036,0.00885,-5.00,0.00,0.00,18.1,102.97,650.98,284.18
3.7005,-0.0405,-0.2452,0.2994,0.02115,0.00363,0.00485,-5.00,0.00,0.00,18.1,102.98,650.98,284.14
3.7106,-0.1405,-0.0952,0.2094,0.00015,0.01063,0.00485,-5.00,0.00,0.00,18.2,102.98,650.99,284.08
3.7206,-0.0805,-0.0452,0.1594,-0.00184,-0.00736,0.00785,-5.00,0.00,0.00,18.2,102.98,650.99,284.04
3.7308,-0.0105,-0.2352,0.0194,0.03115,-0.00236,0.00585,-5.00,0.00,0.00,18.3,102.98,650.99,283.98
3.7409,-0.1405,-0.0252,0.6194,-0.00784,0.00063,0.00785,-5.00,0.00,0.00,18.3,102.98,650.99,283.94
3.7511,0.0094,-0.0952,0.1594,0.01415,0.00363,0.00785,-5.00,0.00,0.00,18.4,102.98,650.99,283.88
3.7612,-0.0005,-0.1252,0.2994,0.02415,0.01363,0.00385,-5.00,0.00,0.00,18.4,102.98,651.00,283.84
3.7712,-0.0105,0.1947,0.0694,0.00815,0.00263,0.00485,-5.00,0.00,0.00,18.5,102.98,651.00,283.78
3.7812,-0.1805,-0.0152,0.2294,0.01615,0.00963,0.00585,-5.00,0.00,0.00,18.5,102.98,651.00,283.74
3.7921,-0.0905,-0.1252,0.0994,0.00415,0.00263,0.00485,-5.00,0.00,0.00,18.6,102.98,651.00,283.68
3.8015,-0.2005,-0.1852,0.0194,0.01815,0.00763,0.00385,-5.00,0.00,0.00,18.6,102.98,651.00,283.64
3.8117,-0.0805,-0.1852,0.4594,0.01515,0.00863,0.00685,-5.00,0.00,0.00,18.7,102.98,651.01,283.58
3.8220,0.0194,-0.1552,0.4594,0.01115,0.00063,0.00485,-5.00,0.00,0.00,18.7,102.98,651.01,283.54
3.8318,-0.1305,-0.0452,0.1194,0.00215,-0.00236,0.00885,-5.00,0.00,0.00,18.8,102.98,651.01,283.48
3.8420,0.0594,-0.0752,0.2594,0.00915,-0.00036,0.00685,-5.00,0.00,0.00,18.8,102.98,651.01,283.44
3.8522,0.1294,-0.2452,0.5394,0.02615,0.00963,0.00385,-5.00,0.00,0.00,18.9,102.98,651.01,283.38
3.8623,-0.0605,0.1147,0.3094,0.00715,-0.00336,0.00485,-5.00,0.00,0.00,19.0,102.98,651.02,283.33
3.8727,-0.1405,0.2447,0.0094,-0.00984,-0.01236,0.00885,-5.00,0.00,0.00,19.0,102.98,651.02,283.29
3.8825,-0.2205,-0.0152,0.1494,0.02215,0.00863,0.00785,-5.00,0.00,0.00,19.1,102.98,651.02,283.23
3.8928,-0.0705,-0.4852,0.2994,0.01315,0.00963,0.00085,-5.00,0.00,0.00,19.1,102.98,651.02,283.19
3.9027,-0.0205,0.1347,0.1494,0.01415,0.00163,0.00685,-5.00,0.00,0.00,19.2,102.98,651.02,283.13
3.9130,-0.1505,-0.1452,0.3494,0.01415,0.00463,0.00585,-5.00,0.00,0.00,19.2,102.98,651.02,283.09
3.9233,-0.0205,-0.1752,0.4794,-0.00384,-0.00736,0.00285,-5.00,0.00,0.00,19.3,102.98,651.03,283.03
3.9330,-0.2005,-0.1252,-0.0105,0.01015,-0.00136,0.00485,-5.00,0.00,0.00,19.3,102.98,651.03,282.99
3.9432,-0.0605,-0.1352,0.0794,0.01015,-0.00636,0.00585,-5.00,0.00,0.00,19.4,102.98,651.03,282.93
3.9536,0.0094,-0.4252,0.3294,0.01815,-0.00236,0.00385,-5.00,0.00,0.00,19.4,102.98,651.03,282.89
3.9636,-0.2305,-0.1752,0.4394,0.01415,0.01563,0.00785,-5.00,0.00,0.00,19.5,102.98,651.03,282.83
3.9735,0.0894,-0.4452,0.5194,0.00715,0.00763,0.00285,-5.00,0.00,0.00,19.5,102.98,651.04,282.79
3.9838,0.0294,-0.4152,0.4594,0.01315,0.00163,0.00485,-5.00,0.00,0.00,19.6,102.98,651.04,282.73
3.9940,-0.0605,0.0647,0.1394,0.01915,0.00163,0.00885,-5.00,0.00,0.00,19.6,102.98,651.04,282.69
4.0039,0.0794,-0.1152,0.2394,0.03815,0.01263,0.00285,-5.00,0.00,0.00,19.7,102.98,651.04,282.63
4.0141,-0.0005,0.1347,0.0594,0.01715,-0.00136,0.00685,-5.00,0.00,0.00,19.7,102.98,651.04,282.59
4.0244,0.0494,-0.2952,0.3094,0.03115,0.00663,0.00685,-5.00,0.00,0.00,19.8,102.98,651.05,282.53
4.0341,-0.1605,-0.1852,0.4394,0.01315,0.00163,0.00585,-5.00,0.00,0.00,19.8,102.98,651.05,282.47
4.0443,0.1494,0.3747,-0.2005,0.01215,-0.01936,0.00885,-5.00,0.00,0.00,19.9,102.98,651.05,282.43
4.0545,0.0394,0.0247,0.1794,-0.00284,-0.00836,0.00485,-5.00,0.00,0.00,19.9,102.98,651.05,282.37
4.0645,-0.2005,-0.0152,0.1094,0.00415,-0.00336,0.00785,-5.00,0.00,0.00,20.0,102.98,651.05,282.33
4.0747,-0.1405,-0.0952,0.3494,-0.00784,-0.00036,0.00685,-5.00,0.00,0.00,20.0,102.98,651.05,282.27
4.0849,0.0194,0.1347,0.0594,0.00915,0.00163,0.00785,-5.00,0.00,0.00,20.1,102.98,651.06,282.23
4.0950,-0.1405,-0.1552,0.2394,0.00915,0.00763,0.00585,-5.00,0.00,0.00,20.1,102.98,651.06,282.17
4.1050,-0.0505,0.0347,0.3694,0.01715,0.00663,0.00685,-5.00,0.00,0.00,20.2,102.98,651.06,282.13
4.1154,0.1594,-0.2252,0.5294,0.02715,-0.00036,0.00385,-5.00,0.00,0.00,20.2,102.98,651.06,282.07
4.1255,-0.1105,-0.2952,0.3294,0.00915,0.00463,0.00485,-5.00,0.00,0.00,20.3,102.98,651.06,282.03
4.1353,-0.1205,-0.0052,0.0794,0.00615,0.00363,0.00985,-5.00,0.00,0.00,20.3,102.98,651.07,281.97
4.1455,-0.1205,-0.0352,0.0494,0.00715,-0.00136,0.00785,-5.00,0.00,0.00,20.4,102.98,651.07,281.93
4.1556,-0.1505,-0.2952,0.2094,0.00815,0.00063,0.00485,-5.00,0.00,0.00,20.4,102.98,651.07,281.87
4.1656,0.1494,-0.2352,0.3094,0.02415,0.00163,0.00485,-5.00,0.00,0.00,20.5,102.98,651.07,281.83
4.1758,-0.0905,-0.2052,0.2594,0.00315,0.00063,0.00785,-5.00,0.00,0.00,20.5,102.98,651.07,281.77
4.1859,-0.0705,-0.1052,0.2594,0.00815,0.00463,0.00885,-5.00,0.00,0.00,20.6,102.98,651.07,281.73
4.1959,-0.0205,0.1247,0.0794,0.02315,-0.00536,0.00985,-5.00,0.00,0.00,20.6,102.98,651.08,281.67
4.2060,-0.2505,-0.2452,0.2094,0.01015,0.00563,0.00585,-5.00,0.00,0.00,20.7,102.98,651.08,281.63
4.2163,0.0894,-0.0452,-0.0205,0.02615,-0.00136,0.00485,-5.00,0.00,0.00,20.7,102.98,651.08,281.57
4.2266,-0.2105,0.0947,-0.0005,0.00715,-0.00436,0.00585,-5.00,0.00,0.00,20.8,102.98,651.08,281.51
