time,fx,fy,fz,tx,ty,tz,vx,vy,vz,travel_mm,pos_x,pos_y,pos_z
2.1085,-0.1997,0.0754,0.3326,-0.00239,0.01004,0.00559,-5.00,0.00,0.00,10.2,102.98,645.68,292.09
2.1188,-0.0197,-0.0845,0.3226,-0.00639,-0.00895,-0.00140,-5.00,0.00,0.00,10.2,102.98,645.68,292.03
2.1287,-0.1397,-0.1345,0.1726,-0.00739,-0.01195,0.00059,-5.00,0.00,0.00,10.3,102.98,645.68,291.99
2.1389,-0.1197,0.2754,0.0426,-0.00939,-0.00795,0.00559,-5.00,0.00,0.00,10.3,102.98,645.68,291.93
2.1490,-0.0297,0.3554,0.1626,-0.00239,-0.00695,0.00659,-5.00,0.00,0.00,10.4,102.98,645.68,291.89
2.1591,-0.0297,0.1854,0.1326,0.00360,-0.00795,0.00559,-5.00,0.00,0.00,10.4,102.98,645.69,291.83
2.1693,-0.1697,0.0854,0.1326,-0.01439,0.00004,0.00259,-5.00,0.00,0.00,10.5,102.98,645.69,291.79
2.1794,0.0202,0.2954,0.2826,0.00260,0.00004,0.00659,-5.00,0.00,0.00,10.5,102.98,645.69,291.73
2.1893,-0.2597,0.0154,0.2226,-0.00239,0.00004,0.00459,-5.00,0.00,0.00,10.6,102.98,645.69,291.69
2.1998,-0.1197,-0.0845,0.2626,0.00260,0.00104,0.00459,-5.00,0.00,0.00,10.6,102.98,645.69,291.63
2.2096,-0.0197,0.1654,0.1726,-0.00339,-0.00595,0.00559,-5.00,0.00,0.00,10.7,102.98,645.69,291.59
2.2207,0.0202,0.1754,0.1626,-0.00239,0.00004,0.00559,-5.00,0.00,0.00,10.7,102.98,645.70,291.53
2.2299,-0.1397,0.3754,-0.0073,0.00060,-0.00395,0.00759,-5.00,0.00,0.00,10.8,102.98,645.70,291.50
2.2400,-0.0697,0.0254,-0.1373,0.00660,0.00004,0.00159,-5.00,0.00,0.00,10.8,102.98,645.70,291.44
2.2501,-0.2497,0.1954,0.1026,-0.00939,-0.00795,0.00359,-5.00,0.00,0.00,10.9,102.98,645.70,291.40
2.2604,-0.0497,0.6754,-0.3573,-0.00339,-0.01395,0.00859,-5.00,0.00,0.00,10.9,102.98,645.70,291.34
2.2704,0.0502,0.0654,0.1426,0.00260,0.00204,0.00359,-5.00,0.00,0.00,11.0,102.98,645.71,291.28
2.2804,-0.0497,-0.0345,0.2926,-0.01939,-0.00595,0.00459,-5.00,0.00,0.00,11.0,102.98,645.71,291.24
2.2906,-0.1497,0.0454,-0.0173,-0.01239,-0.00895,0.00559,-5.00,0.00,0.00,11.1,102.98,645.71,291.18
2.3011,-0.2497,0.3754,-0.0573,-0.01439,-0.00795,0.00459,-5.00,0.00,0.00,11.1,102.98,645.71,291.14
2.3108,0.1602,-0.0545,0.0826,0.00560,-0.00195,0.00259,-5.00,0.00,0.00,11.2,102.98,645.71,291.08
2.3209,-0.2597,0.1954,-0.0773,-0.00339,-0.00095,0.00659,-5.00,0.00,0.00,11.2,102.98,645.72,291.04
2.3311,-0.1597,0.0954,-0.0073,-0.00939,-0.00495,0.00259,-5.00,0.00,0.00,11.3,102.98,645.72,290.98
2.3410,-0.2497,0.1254,0.1226,-0.01039,-0.00295,0.00459,-5.00,0.00,0.00,11.3,102.98,645.72,290.94
2.3513,-0.1297,0.0054,0.3126,-0.01039,0.00504,0.00259,-5.00,0.00,0.00,11.4,102.98,645.72,290.88
2.3613,0.0602,0.2854,-0.0573,0.00960,-0.00395,0.00859,-5.00,0.00,0.00,11.4,102.98,645.72,290.84
2.3714,-0.0797,0.1254,0.1326,-0.00239,-0.01195,0.00659,-5.00,0.00,0.00,11.5,102.98,645.72,290.78
2.3815,0.0402,-0.1045,0.0626,0.02760,0.00004,0.00659,-5.00,0.00,0.00,11.5,102.98,645.73,290.74
2.3916,-0.0897,0.2154,-0.0973,0.00360,-0.00495,0.00659,-5.00,0.00,0.00,11.6,102.98,645.73,290.68
2.4018,0.1802,0.3254,-0.1773,-0.00439,-0.01495,0.00659,-5.00,0.00,0.00,11.6,102.98,645.73,290.64
2.4120,-0.1597,0.3554,0.1526,-0.00139,-0.00295,0.00759,-5.00,0.00,0.00,11.7,102.98,645.73,290.58
2.4224,-0.1897,0.3554,-0.2373,-0.02539,-0.02195,0.00659,-5.00,0.00,0.00,11.8,102.98,645.73,290.52
2.4321,0.0802,0.3654,-0.0773,-0.01039,-0.00295,0.00259,-5.00,0.00,0.00,11.8,102.98,645.74,290.48
2.4423,-0.1197,0.3854,0.0026,-0.01739,-0.00095,0.00559,-5.00,0.00,0.00,11.9,102.98,645.74,290.42
2.4527,0.1702,0.3154,-0.2073,0.00860,-0.01895,0.00559,-5.00,0.00,0.00,11.9,102.98,645.74,290.38
2.4625,0.0102,0.0854,0.1926,0.00860,0.00504,0.00559,-5.00,0.00,0.00,12.0,102.98,645.74,290.32
2.4724,0.1002,0.0054,-0.0273,-0.00439,-0.00895,0.00359,-5.00,0.00,0.00,12.0,102.98,645.74,290.28
2.4826,-0.0697,-0.0045,0.1426,-0.00239,-0.00695,0.00359,-5.00,0.00,0.00,12.1,102.98,645.75,290.22
2.4927,-0.1497,0.2954,-0.1473,-0.00639,-0.00595,0.00959,-5.00,0.00,0.00,12.1,102.98,645.75,290.18
2.5031,-0.1197,0.1054,0.2126,0.00460,0.00104,0.00159,-5.00,0.00,0.00,12.2,102.98,645.75,290.12
2.5130,-0.0797,0.2254,0.0826,0.02360,0.01004,0.00859,-5.00,0.00,0.00,12.2,102.98,645.75,290.08
2.5230,0.0602,-0.0545,0.2026,0.01060,0.00804,0.00559,-5.00,0.00,0.00,12.3,102.98,645.75,290.02
2.5333,-0.0197,0.2354,0.0626,0.00060,-0.00795,0.00659,-5.00,0.00,0.00,12.3,102.98,645.75,289.98
2.5432,-0.1897,-0.3145,0.4426,0.00660,0.00504,0.00259,-5.00,0.00,0.00,12.4,102.98,645.76,289.92
2.5537,0.0202,-0.1645,0.3526,-0.00039,0.00104,0.00259,-5.00,0.00,0.00,12.4,102.98,645.76,289.88
2.5631,-0.0897,0.2154,0.2326,0.00360,0.00204,0.00259,-5.00,0.00,0.00,12.5,102.99,645.76,289.82
2.5735,-0.1697,0.0954,0.0126,-0.01139,-0.00795,0.00359,-5.00,0.00,0.00,12.5,102.99,645.76,289.78
2.5838,0.0402,0.4454,-0.4973,-0.00139,-0.01795,0.00959,-5.00,0.00,0.00,12.6,102.99,645.76,289.72
2.5939,0.0202,0.1654,-0.0273,0.00960,0.00204,0.00759,-5.00,0.00,0.00,12.6,102.99,645.77,289.68
2.6041,0.0702,0.0454,0.1026,-0.01339,-0.01795,0.00459,-5.00,0.00,0.00,12.7,102.99,645.77,289.62
2.6142,-0.0297,-0.0045,-0.0773,-0.00439,-0.01095,0.00059,-5.00,0.00,0.00,12.7,102.99,645.77,289.56
2.6240,-0.2097,-0.1145,0.3226,-0.01439,-0.00095,0.00459,-5.00,0.00,0.00,12.8,102.99,645.77,289.52
2.6345,0.0202,-0.0145,0.1426,0.00560,-0.00495,0.00559,-5.00,0.00,0.00,12.8,102.99,645.77,289.46
2.6445,0.0802,0.3554,-0.0473,0.00360,-0.00795,0.00859,-5.00,0.00,0.00,12.9,102.99,645.78,289.42
2.6548,-0.0397,0.2854,-0.0273,-0.00039,-0.00195,0.00559,-5.00,0.00,0.00,12.9,102.99,645.78,289.36
2.6649,-0.0097,0.0154,0.3126,0.00460,0.00404,0.00159,-5.00,0.00,0.00,13.0,102.99,645.78,289.32
2.6749,-0.0597,-0.1345,0.3026,0.00160,-0.00295,-0.00040,-5.00,0.00,0.00,13.0,102.99,645.78,289.26
2.6850,0.0702,0.4454,0.0326,0.00860,-0.00395,0.00759,-5.00,0.00,0.00,13.1,102.99,645.78,289.22
2.6950,-0.1897,0.3554,0.0326,-0.00539,-0.01095,0.00259,-5.00,0.00,0.00,13.1,102.99,645.79,289.16
2.7053,0.0802,-0.0845,0.5526,0.00960,0.00204,0.00159,-5.00,0.00,0.00,13.2,102.99,645.79,289.12
2.7154,0.0902,0.1154,0.1926,0.01360,-0.00895,0.00959,-5.00,0.00,0.00,13.2,102.99,645.79,289.06
2.7253,0.0902,0.2754,-0.1073,0.01460,-0.00195,0.00559,-5.00,0.00,0.00,13.3,102.99,645.79,289.02
2.7356,-0.1597,0.1054,-0.2373,0.00260,-0.00095,0.00659,-5.00,0.00,0.00,13.3,102.99,645.79,288.96
2.7458,-0.0497,0.6054,-0.2673,0.00160,-0.01495,0.00359,-5.00,0.00,0.00,13.4,102.99,645.79,288.92
2.7558,-0.0797,-0.0045,-0.1173,-0.00139,0.00004,0.00159,-5.00,0.00,0.00,13.4,102.99,645.80,288.86
2.7661,-0.0697,0.2654,-0.0373,0.00160,-0.01195,0.00559,-5.00,0.00,0.00,13.5,102.99,645.80,288.82
2.7760,-0.1797,0.2154,-0.2173,-0.01339,-0.01995,0.00359,-5.00,0.00,0.00,13.5,102.99,645.80,288.76
2.7862,-0.2097,0.4354,-0.1973,0.00760,-0.00195,0.00759,-5.00,0.00,0.00,13.6,102.99,645.80,288.70
2.7962,-0.0997,-0.0145,0.0326,0.00060,-0.00095,0.00559,-5.00,0.00,0.00,13.6,102.99,645.80,288.66
2.8059,0.1002,0.4254,-0.3573,0.00160,-0.00995,0.00759,-5.00,0.00,0.00,13.7,102.99,645.81,288.62
2.8167,-0.0097,0.2254,0.3626,0.00360,-0.00195,0.00459,-5.00,0.00,0.00,13.7,102.99,645.81,288.56
2.8264,-0.0197,0.0054,0.1726,-0.00439,-0.00495,0.00459,-5.00,0.00,0.00,13.8,102.99,645.81,288.50
2.8367,0.0202,0.0854,0.3426,0.02060,0.01104,0.00359,-5.00,0.00,0.00,13.8,102.99,645.81,288.46
2.8468,-0.0497,-0.0545,-0.0373,-0.00639,-0.01295,0.00459,-5.00,0.00,0.00,13.9,102.99,645.81,288.40
2.8569,-0.0997,-0.1545,0.3526,-0.01039,-0.00095,0.00259,-5.00,0.00,0.00,13.9,102.99,645.82,288.36
2.8670,-0.0997,-0.1145,0.2326,0.00060,-0.00095,0.00359,-5.00,0.00,0.00,14.0,102.99,645.82,288.30
2.8771,0.0102,0.3554,-0.1373,-0.02039,-0.02795,0.00559,-5.00,0.00,0.00,14.0,102.99,645.82,288.26
2.8872,-0.0597,0.0154,0.2126,0.00360,-0.00095,0.00659,-5.00,0.00,0.00,14.1,102.99,645.82,288.20
2.8975,0.0102,0.3654,0.1026,-0.00639,-0.01395,0.00359,-5.00,0.00,0.00,14.1,102.99,645.82,288.16
2.9074,-0.2497,0.1054,-0.0473,0.00060,-0.00495,0.00559,-5.00,0.00,0.00,14.2,102.99,645.83,288.10
2.9175,-0.0597,0.2354,-0.0473,-0.01739,-0.01895,0.00759,-5.00,0.00,0.00,14.2,102.99,645.83,288.06
2.9277,-0.2197,0.0554,0.2126,-0.01339,-0.00295,0.00659,-5.00,0.00,0.00,14.3,102.99,645.83,288.00
2.9378,-0.0497,-0.0345,0.3826,-0.00739,-0.00495,0.00459,-5.00,0.00,0.00,14.3,102.99,645.83,287.96
2.9479,0.0602,0.1054,0.2226,0.00460,-0.00595,0.00359,-5.00,0.00,0.00,14.4,102.99,645.83,287.90
2.9579,0.0102,0.0654,0.0826,0.00360,-0.00195,0.00559,-5.00,0.00,0.00,14.4,102.99,645.83,287.86
2.9682,-0.3497,0.0854,0.0626,-0.01339,-0.00295,0.00759,-5.00,0.00,0.00,14.5,102.99,645.84,287.80
2.9783,-0.0697,-0.1245,0.3326,-0.00439,0.00304,-0.00140,-5.00,0.00,0.00,14.5,102.99,645.84,287.76
2.9883,-0.2397,0.2054,-0.0173,-0.02839,-0.00995,0.00759,-5.00,0.00,0.00,14.6,102.99,645.84,287.70
2.9985,-0.0097,-0.0245,0.1526,0.01360,0.00404,0.00259,-5.00,0.00,0.00,14.6,102.99,645.84,287.64
3.0085,-0.1397,0.1454,-0.0773,-0.01539,-0.01795,0.00959,-5.00,0.00,0.00,14.7,102.99,645.84,287.60
3.0187,-0.0797,-0.1545,-0.0773,-0.02239,-0.01495,0.00359,-5.00,0.00,0.00,14.7,102.99,645.85,287.54
3.0290,0.0802,0.0054,0.1426,0.00560,-0.00195,0.00359,-5.00,0.00,0.00,14.8,102.99,645.85,287.50
3.0389,0.1502,-0.1045,0.2226,0.02360,-0.00095,0.00159,-5.00,0.00,0.00,14.8,102.99,645.85,287.44
3.0490,-0.1097,0.6454,-0.4173,-0.01539,-0.01195,0.00759,-5.00,0.00,0.00,14.9,102.99,645.85,287.40
3.0591,0.0402,-0.1845,0.3326,0.01460,0.00804,0.00159,-5.00,0.00,0.00,14.9,102.99,645.85,287.34
3.0695,-0.0297,0.4954,-0.1273,-0.00739,-0.01195,0.00859,-5.00,0.00,0.00,15.0,102.99,645.85,287.30
3.0795,-0.0797,0.2854,-0.0073,-0.00739,-0.00795,0.00059,-5.00,0.00,0.00,15.0,102.99,645.86,287.24
3.0894,0.0502,0.3054,-0.1273,0.00460,-0.01095,0.00159,-5.00,0.00,0.00,15.1,102.99,645.86,287.20
3.0996,0.0702,0.1354,-0.0573,0.00160,-0.00695,0.00759,-5.00,0.00,0.00,15.1,102.99,645.86,287.14
3.1097,-0.1397,-0.0345,0.0326,-0.00739,-0.00895,0.00159,-5.00,0.00,0.00,15.2,102.99,645.86,287.10
3.1200,-0.0597,0.2854,-0.0273,0.01660,-0.00295,0.00859,-5.00,0.00,0.00,15.2,102.99,645.86,287.04
3.1300,0.0102,-0.1045,0.3026,0.00360,0.00504,0.00259,-5.00,0.00,0.00,15.3,102.99,645.87,287.00
3.1404,0.0002,0.0154,0.0126,-0.00239,-0.01195,0.00659,-5.00,0.00,0.00,15.3,102.99,645.87,286.94
3.1507,-0.0397,-0.1645,0.4426,-0.00439,-0.00395,0.00259,-5.00,0.00,0.00,15.4,102.99,645.87,286.88
3.1604,-0.1097,0.2854,-0.1473,-0.00039,-0.00495,0.00659,-5.00,0.00,0.00,15.4,103.00,645.87,286.84
3.1706,0.2102,0.1154,-0.0173,0.00560,-0.01295,0.00759,-5.00,0.00,0.00,15.5,103.00,645.87,286.78
3.1807,0.0302,0.0054,0.1226,0.00660,-0.00695,0.00459,-5.00,0.00,0.00,15.5,103.00,645.88,286.74
3.1907,0.0202,0.1954,0.2126,-0.01139,-0.01695,0.00459,-5.00,0.00,0.00,15.6,103.00,645.88,286.68
3.2011,-0.0997,0.0954,0.3126,0.01860,0.01004,0.00659,-5.00,0.00,0.00,15.6,103.00,645.88,286.64
3.2111,-0.1397,0.1954,-0.0573,-0.00939,-0.01295,0.00759,-5.00,0.00,0.00,15.7,103.00,645.88,286.58
3.2210,0.0302,0.1554,-0.0773,0.01060,-0.00195,0.00559,-5.00,0.00,0.00,15.7,103.00,645.88,286.54
3.2314,-0.1797,0.0554,0.2526,0.01560,0.00504,0.00759,-5.00,0.00,0.00,15.8,103.00,645.89,286.48
3.2414,-0.1497,0.1854,-0.1173,-0.01339,-0.00595,0.00459,-5.00,0.00,0.00,15.8,103.00,645.89,286.44
3.2515,-0.1197,-0.2045,0.5626,-0.00639,0.00204,0.00459,-5.00,0.00,0.00,15.9,103.00,645.89,286.38
3.2615,0.0002,-0.1345,0.2426,-0.00339,0.00004,-0.00040,-5.00,0.00,0.00,15.9,103.00,645.89,286.34
3.2717,-0.0997,0.0554,0.0326,-0.00739,-0.00695,0.00359,-5.00,0.00,0.00,16.0,103.00,645.89,286.28
3.2818,0.0102,-0.1645,0.1626,0.00160,-0.00495,0.00459,-5.00,0.00,0.00,16.0,103.00,645.89,286.24
3.2919,-0.2097,0.5054,-0.0773,-0.00339,-0.00795,0.01059,-5.00,0.00,0.00,16.1,103.00,645.90,286.18
3.3023,-0.0897,0.0754,-0.0173,0.00760,0.00704,0.00459,-5.00,0.00,0.00,16.1,103.00,645.90,286.14
3.3122,-0.0797,-0.0045,0.0526,-0.01339,-0.00695,0.00559,-5.00,0.00,0.00,16.2,103.00,645.90,286.08
3.3222,-0.0697,0.2154,-0.2073,0.02160,0.00004,0.00759,-5.00,0.00,0.00,16.3,103.00,645.90,286.02
3.3325,0.1002,-0.1545,0.0326,0.01860,-0.01095,0.00259,-5.00,0.00,0.00,16.3,103.00,645.90,285.98
3.3425,-0.0097,0.2254,-0.2073,-0.00439,-0.01795,0.01059,-5.00,0.00,0.00,16.4,103.00,645.91,285.92
3.3526,0.0602,0.1154,-0.0773,-0.01139,-0.01295,0.00359,-5.00,0.00,0.00,16.4,103.00,645.91,285.88
3.3626,0.1202,-0.1445,0.4126,0.01160,-0.00195,-0.00040,-5.00,0.00,0.00,16.5,103.00,645.91,285.82
3.3726,-0.1397,0.1954,0.2426,-0.00739,-0.00295,0.00559,-5.00,0.00,0.00,16.5,103.00,645.91,285.78
3.3831,-0.2197,0.2254,0.1026,-0.01939,-0.00395,0.00459,-5.00,0.00,0.00,16.6,103.00,645.91,285.72
3.3934,-0.2297,0.1454,0.2726,-0.00239,0.00704,0.00159,-5.00,0.00,0.00,16.6,103.00,645.92,285.68
3.4035,0.0302,-0.1745,0.3426,0.01460,0.00504,0.00659,-5.00,0.00,0.00,16.7,103.00,645.92,285.62
3.4134,-0.0297,-0.0245,-0.0373,0.00060,-0.01295,0.00659,-5.00,0.00,0.00,16.7,103.00,645.92,285.58
3.4227,0.1202,0.0054,0.0426,0.01860,-0.00495,0.00459,-5.00,0.00,0.00,16.8,103.00,645.92,285.52
3.4336,-0.2797,0.3654,0.0226,0.00060,-0.00295,0.01159,-5.00,0.00,0.00,16.8,103.00,645.92,285.48
3.4438,0.0002,0.1954,-0.1773,-0.01039,-0.02095,0.00759,-5.00,0.00,0.00,16.9,103.00,645.93,285.42
3.4538,0.0402,0.2054,-0.1873,0.01960,-0.00595,0.00859,-5.00,0.00,0.00,16.9,103.00,645.93,285.38
3.4638,0.0902,0.1154,0.1126,0.00560,-0.00995,0.00459,-5.00,0.00,0.00,17.0,103.00,645.93,285.32
3.4738,-0.0597,0.0754,0.1326,0.00560,0.00004,0.00259,-5.00,0.00,0.00,17.0,103.00,645.93,285.28
3.4841,0.0602,0.4854,-0.1973,0.00460,-0.02195,0.01159,-5.00,0.00,0.00,17.1,103.00,645.93,285.22
3.4942,0.0102,-0.0345,0.2426,0.00160,0.00204,0.00559,-5.00,0.00,0.00,17.1,103.00,645.93,285.16
3.5046,0.0302,0.3054,-0.1173,0.00960,-0.00295,0.00759,-5.00,0.00,0.00,17.2,103.00,645.94,285.12
3.5146,-0.1397,-0.1145,0.2826,0.00660,0.00304,0.00659,-5.00,0.00,0.00,17.2,103.00,645.94,285.06
3.5249,-0.1697,0.4054,0.0926,-0.01339,-0.00195,0.00559,-5.00,0.00,0.00,17.3,103.00,645.94,285.02
3.5350,0.0002,-0.0645,0.3326,0.00560,-0.00495,0.00459,-5.00,0.00,0.00,17.3,103.00,645.94,284.96
3.5446,-0.1697,0.0754,0.2726,-0.01639,-0.01595,0.00659,-5.00,0.00,0.00,17.4,103.00,645.94,284.92
3.5551,0.2202,-0.3045,0.4626,0.01660,-0.00295,-0.00040,-5.00,0.00,0.00,17.4,103.00,645.95,284.86
3.5655,0.2702,0.0454,0.0926,0.01260,-0.01495,0.00359,-5.00,0.00,0.00,17.5,103.00,645.95,284.82
3.5751,-0.1697,0.3054,-0.1773,-0.02639,-0.01895,0.00759,-5.00,0.00,0.00,17.5,103.00,645.95,284.76
3.5853,0.0102,-0.0645,0.0426,-0.01239,-0.01595,0.00259,-5.00,0.00,0.00,17.6,103.00,645.95,284.72
3.5954,0.1202,0.0554,0.1026,0.01860,-0.00195,0.00659,-5.00,0.00,0.00,17.6,103.00,645.95,284.66
3.6055,-0.1197,0.3254,-0.0773,-0.00439,-0.00695,0.01159,-5.00,0.00,0.00,17.7,103.00,645.96,284.62
3.6158,0.0102,-0.3245,0.3126,0.00460,-0.00295,0.00459,-5.00,0.00,0.00,17.7,103.00,645.96,284.56
3.6255,0.0602,0.3954,-0.1773,0.01060,-0.00895,0.00459,-5.00,0.00,0.00,17.8,103.00,645.96,284.52
3.6358,-0.2197,0.0254,0.1126,0.00360,-0.00295,0.00159,-5.00,0.00,0.00,17.8,103.00,645.96,284.46
3.6460,-0.2497,0.1554,0.5326,-0.01039,-0.00195,0.00359,-5.00,0.00,0.00,17.9,103.00,645.96,284.42
3.6560,-0.1597,0.4454,-0.1573,0.00760,-0.00395,0.00959,-5.00,0.00,0.00,17.9,103.00,645.96,284.36
3.6663,0.0502,-0.0645,0.4426,0.01260,0.00804,0.00159,-5.00,0.00,0.00,18.0,103.00,645.97,284.32
3.6761,-0.1497,0.2054,0.0126,-0.00439,-0.00495,0.00459,-5.00,0.00,0.00,18.0,103.00,645.97,284.26
3.6862,0.0202,-0.1045,0.3326,0.00360,-0.00695,0.00359,-5.00,0.00,0.00,18.1,103.00,645.97,284.20
3.6965,-0.0597,0.3754,0.0226,0.00160,-0.00795,0.00559,-5.00,0.00,0.00,18.1,103.00,645.97,284.16
3.7066,-0.1697,0.4154,-0.0873,0.00060,-0.00495,0.00359,-5.00,0.00,0.00,18.2,103.00,645.97,284.10
3.7167,-0.0597,0.1154,0.0826,-0.01239,-0.00795,0.00759,-5.00,0.00,0.00,18.2,103.00,645.98,284.06
3.7269,-0.0097,0.3654,-0.0073,-0.00639,-0.01595,0.00359,-5.00,0.00,0.00,18.3,103.00,645.98,284.00
3.7370,0.1002,0.2154,0.0926,-0.00039,-0.00895,0.00559,-5.00,0.00,0.00,18.3,103.00,645.98,283.96
3.7470,-0.2397,0.3654,-0.1873,0.00860,-0.00195,0.00859,-5.00,0.00,0.00,18.4,103.00,645.98,283.90
3.7570,-0.0397,0.2054,0.0326,-0.00239,-0.00495,0.00259,-5.00,0.00,0.00,18.4,103.00,645.98,283.86
3.7677,-0.1497,0.1154,0.0626,0.00060,-0.00895,0.00459,-5.00,0.00,0.00,18.5,103.01,645.99,283.80
3.7776,-0.1397,0.2054,0.1426,-0.00339,-0.00195,0.00959,-5.00,0.00,0.00,18.5,103.01,645.99,283.76
3.7875,0.1202,0.0554,-0.0073,-0.00139,-0.01095,-0.00040,-5.00,0.00,0.00,18.6,103.01,645.99,283.70
3.7978,0.0602,0.1354,0.1826,0.00660,-0.00195,0.00559,-5.00,0.00,0.00,18.6,103.01,645.99,283.66
3.8076,-0.0997,-0.0445,0.2126,0.00760,-0.00295,0.00559,-5.00,0.00,0.00,18.7,103.01,645.99,283.60
3.8180,-0.2097,0.1154,0.0326,-0.00739,-0.00895,0.00159,-5.00,0.00,0.00,18.7,103.01,645.99,283.56
3.8279,0.0302,-0.1145,0.3926,0.02560,0.01004,0.00459,-5.00,0.00,0.00,18.8,103.01,646.00,283.50
3.8380,-0.0397,0.5254,-0.0273,-0.00039,0.00004,0.00859,-5.00,0.00,0.00,18.8,103.01,646.00,283.46
3.8481,-0.0697,0.0254,0.1126,-0.00139,-0.00195,0.00659,-5.00,0.00,0.00,18.9,103.01,646.00,283.40
3.8582,-0.0897,-0.0745,0.2526,-0.00739,0.00004,0.00359,-5.00,0.00,0.00,18.9,103.01,646.00,283.36
3.8684,0.0802,0.3554,-0.2173,0.00060,-0.02095,0.00859,-5.00,0.00,0.00,19.0,103.01,646.00,283.30
3.8786,0.1102,0.1154,0.1626,0.01560,0.00004,0.00659,-5.00,0.00,0.00,19.0,103.01,646.01,283.24
3.8888,0.0502,0.2154,0.2626,-0.00739,-0.01595,0.00959,-5.00,0.00,0.00,19.1,103.01,646.01,283.20
3.8985,0.1002,0.2854,-0.1273,-0.00939,-0.02195,0.00359,-5.00,0.00,0.00,19.1,103.01,646.01,283.14
3.9087,-0.1797,0.3554,-0.2573,-0.00739,-0.01795,0.00859,-5.00,0.00,0.00,19.2,103.01,646.01,283.10
3.9192,0.0302,0.0354,0.0226,0.00160,-0.00595,0.00359,-5.00,0.00,0.00,19.2,103.01,646.01,283.04
3.9336,-0.2597,0.3154,-0.0373,-0.01139,-0.00695,0.00959,-5.00,0.00,0.00,19.3,103.01,646.02,282.98
3.9391,0.0302,0.3554,0.0926,0.00460,-0.00995,0.00659,-5.00,0.00,0.00,19.3,103.01,646.02,282.94
3.9492,0.0102,0.2154,0.0326,0.00360,-0.00295,0.00859,-5.00,0.00,0.00,19.4,103.01,646.02,282.90
3.9594,-0.1197,0.1354,-0.0173,-0.00139,-0.00695,0.00659,-5.00,0.00,0.00,19.4,103.01,646.02,282.84
3.9694,0.0402,0.3754,-0.0773,-0.01539,-0.02095,0.00959,-5.00,0.00,0.00,19.5,103.01,646.02,282.80
3.9796,-0.1697,0.2654,0.1126,-0.01839,-0.01395,0.00859,-5.00,0.00,0.00,19.5,103.01,646.03,282.74
3.9896,-0.1197,0.0554,0.2226,0.00360,0.00104,0.00159,-5.00,0.00,0.00,19.6,103.01,646.03,282.70
3.9997,-0.1197,0.1854,0.2226,-0.01539,-0.00895,0.00559,-5.00,0.00,0.00,19.6,103.01,646.03,282.64
4.0098,-0.1597,0.1554,0.0226,-0.01239,-0.01195,0.00759,-5.00,0.00,0.00,19.7,103.01,646.03,282.60
4.0198,-0.1597,0.0254,0.4726,0.00260,0.00204,0.00259,-5.00,0.00,0.00,19.7,103.01,646.03,282.54
4.0301,-0.1397,0.2354,-0.0873,-0.00739,-0.01395,0.00759,-5.00,0.00,0.00,19.8,103.01,646.03,282.50
4.0401,0.0002,-0.0645,0.0726,-0.00539,-0.01095,0.00559,-5.00,0.00,0.00,19.8,103.01,646.04,282.44
4.0504,-0.1797,-0.1245,0.2126,-0.00139,-0.00095,0.00459,-5.00,0.00,0.00,19.9,103.01,646.04,282.38
4.0605,0.1502,-0.0745,0.2726,-0.00139,-0.01395,0.00459,-5.00,0.00,0.00,19.9,103.01,646.04,282.34
4.0708,-0.0497,0.2454,-0.0373,-0.00539,-0.00995,0.00859,-5.00,0.00,0.00,20.0,103.01,646.04,282.28
4.0809,-0.1197,-0.0345,0.1026,-0.00639,-0.00495,0.00759,-5.00,0.00,0.00,20.0,103.01,646.04,282.24
4.0907,-0.0697,0.1154,0.0926,0.00060,-0.00695,0.00459,-5.00,0.00,0.00,20.1,103.01,646.05,282.18
4.1011,-0.0097,0.2954,-0.0873,-0.01039,-0.01395,0.00459,-5.00,0.00,0.00,20.1,103.01,646.05,282.14
4.1112,-0.1297,0.3354,0.0726,0.00560,-0.00795,0.00659,-5.00,0.00,0.00,20.2,103.01,646.05,282.08
4.1210,0.0202,0.0054,0.1626,0.00160,-0.00495,0.00659,-5.00,0.00,0.00,20.2,103.01,646.05,282.04
4.1315,-0.0897,-0.0945,0.1926,0.00460,-0.00295,0.00359,-5.00,0.00,0.00,20.3,103.01,646.05,281.98
4.1414,-0.2297,-0.3145,0.2726,-0.01539,-0.00895,0.00559,-5.00,0.00,0.00,20.3,103.01,646.06,281.94
4.1515,-0.1597,0.0054,0.1926,-0.00539,-0.00095,0.00159,-5.00,0.00,0.00,20.4,103.01,646.06,281.88
4.1615,0.0202,0.0454,0.0826,-0.00639,-0.01095,0.00559,-5.00,0.00,0.00,20.4,103.01,646.06,281.84
4.1718,-0.1197,0.0854,0.0926,-0.00539,-0.01595,0.00659,-5.00,0.00,0.00,20.5,103.01,646.06,281.78
4.1820,0.0602,0.3354,0.1526,-0.00739,-0.01495,0.00559,-5.00,0.00,0.00,20.5,103.01,646.06,281.74
4.1919,-0.1997,0.1254,0.1526,-0.00239,-0.00995,0.00759,-5.00,0.00,0.00,20.6,103.01,646.07,281.68
4.2021,-0.2497,0.1354,0.0826,-0.00639,-0.00395,0.00359,-5.00,0.00,0.00,20.6,103.01,646.07,281.64
4.2123,-0.0997,0.0454,0.3826,0.01360,0.01104,0.00659,-5.00,0.00,0.00,20.7,103.01,646.07,281.58
